"","Subject","Stem","StimulusType","FirstResponse","SecondResponse","ThirdResponse","Onset","ClusterOnset","PossibleWithB","Place","Manner","StressStimulus","Gender","Age","AgeGroup","EducationLevel","EducationField","SubjectGroup"
"2392","C29","nad","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",45,"middle","Higher","Science","C"
"2393","C3","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2394","C3","vurl","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2395","C3","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2396","C3","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2397","C3","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2398","C3","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2399","C3","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2400","C3","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2401","C3","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2402","C3","zhaxl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2403","C3","murl","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2404","C3","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2405","C3","dukt","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2406","C3","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2407","C3","sagl","adjective","OB","O",NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2410","C3","lopr","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2411","C3","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2412","C3","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2414","C3","kochl","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2415","C3","lus","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2416","C3","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2417","C3","nad","adjective","O",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2418","C3","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2419","C3","rogl","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2420","C3","shchul","adjective","OB",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2421","C3","tov","adjective","OB",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2423","C3","cav","adjective","OB",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","female",24,"young","Higher","Humanities","C"
"2424","C3","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",24,"young","Higher","Humanities","C"
"2425","C3","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2426","C3","patl","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2427","C3","razhn","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2428","C3","sur","adjective","O","OBO",NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2429","C3","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2430","C3","xushn","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2431","C3","chup","adjective","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",24,"young","Higher","Humanities","C"
"2432","C3","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2433","C3","tkab","adjective","OB",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2434","C3","zhrap","adjective","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2435","C3","gnor","adjective","O",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2436","C3","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2437","C3","zhgav","adjective","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2438","C3","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2439","C30","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2440","C30","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2441","C30","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2443","C30","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2444","C30","vurl","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2445","C30","chtus","adjective","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","NotRelevant","male",32,"middle","Higher","Science","C"
"2446","C30","xushn","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2447","C30","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2448","C30","zhaxl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2449","C30","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2450","C30","jal","adjective","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2451","C30","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2452","C30","vazhd","adjective","OB",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2453","C30","chup","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",32,"middle","Higher","Science","C"
"2454","C30","dukt","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2455","C30","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2456","C30","razhn","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2457","C30","kochl","adjective","OB",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2458","C30","jup","adjective","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2459","C30","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2460","C30","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2461","C30","lopr","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2462","C30","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2463","C30","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2464","C30","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2465","C30","zhgav","adjective","OB",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2466","C30","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2467","C30","sur","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2468","C30","gnor","adjective","O",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2469","C30","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2470","C30","patl","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2471","C30","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2472","C30","cav","adjective","O",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","male",32,"middle","Higher","Science","C"
"2473","C30","xop","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2474","C30","tov","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2475","C30","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2476","C30","sagl","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2477","C30","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2478","C30","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2479","C30","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","male",32,"middle","Higher","Science","C"
"2480","C30","nad","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2481","C30","murl","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2482","C30","lus","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",32,"middle","Higher","Science","C"
"2483","C30","chav","adjective","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",32,"middle","Higher","Science","C"
"2484","C30","tkab","adjective","O",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","male",32,"middle","Higher","Science","C"
"2485","C4","gab","adjective","OB",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2486","C4","jal","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2487","C4","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2488","C4","jup","adjective","OB","O",NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2489","C4","vurl","adjective","OB",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2490","C4","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2491","C4","dukt","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2492","C4","nad","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2493","C4","zup","adjective","O","OB",NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2494","C4","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2495","C4","bost","adjective","OB","O",NA,"b","no",TRUE,"labial","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2496","C4","lopr","adjective","O","OB",NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2497","C4","moml","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2498","C4","daml","adjective","OB","O",NA,"d","no",TRUE,"dental","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2499","C4","zhaxl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2500","C4","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2501","C4","sur","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2502","C4","kochl","adjective","OB","O",NA,"k","no",TRUE,"velar","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2503","C4","vazhd","adjective","OB",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2504","C4","bukl","adjective","OB",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2505","C4","shadr","adjective","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2506","C4","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2507","C4","zhrap","adjective","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2508","C4","kamp","adjective","OB",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2510","C4","xop","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2511","C4","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2512","C4","patl","adjective","OB",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2513","C4","razhn","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2514","C4","gnor","adjective","OB",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2515","C4","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2516","C4","lus","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2517","C4","murl","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",58,"oldest","Higher","Science","C"
"2518","C4","spul","adjective","OB",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2519","C4","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2520","C4","cav","adjective","O","OB",NA,"c","no",TRUE,"dental","affricate","NotRelevant","female",58,"oldest","Higher","Science","C"
"2521","C4","sagl","adjective","O","OBO",NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2522","C4","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2523","C4","tkab","adjective","O",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","female",58,"oldest","Higher","Science","C"
"2524","C4","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2525","C4","chav","adjective","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",58,"oldest","Higher","Science","C"
"2526","C4","chup","adjective","O","OB",NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",58,"oldest","Higher","Science","C"
"2527","C4","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2528","C4","xushn","adjective","OB","O",NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2529","C4","chtus","adjective","OB","OBO",NA,"chr","yes",FALSE,"alveopalatal","affricate","NotRelevant","female",58,"oldest","Higher","Science","C"
"2530","C4","zhgav","adjective","OB",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",58,"oldest","Higher","Science","C"
"2531","C5","vurl","adjective","OB",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2532","C5","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2533","C5","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2534","C5","zup","adjective","OB",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2535","C5","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2536","C5","lopr","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2537","C5","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2538","C5","dukt","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2539","C5","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2540","C5","razhn","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2541","C5","jup","adjective","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2542","C5","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2543","C5","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2544","C5","murl","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2545","C5","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2546","C5","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2547","C5","jal","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2548","C5","sagl","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2549","C5","tov","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2550","C5","xop","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2551","C5","nokr","adjective","O",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2552","C5","zhaxl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2553","C5","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2554","C5","sur","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2555","C5","kochl","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2556","C5","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2557","C5","chup","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2558","C5","nad","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2559","C5","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2560","C5","rogl","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2561","C5","chtus","adjective","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2562","C5","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2563","C5","tkab","adjective","O",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2564","C5","cav","adjective","O",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2565","C5","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2566","C5","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2567","C5","gnor","adjective","O",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2568","C5","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2569","C5","lus","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2570","C5","patl","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2571","C5","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2573","C5","xushn","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2574","C5","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2575","C5","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2576","C5","zhgav","adjective","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","male",22,"young","IncompleteHigher","Science","C"
"2577","C6","nad","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2578","C6","jal","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2579","C6","zhaxl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2580","C6","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2581","C6","vurl","adjective","OB",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2582","C6","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2583","C6","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2584","C6","murl","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2585","C6","xushn","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2586","C6","dukt","adjective","OB",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2587","C6","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2588","C6","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2589","C6","tov","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2590","C6","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2591","C6","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2592","C6","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2593","C6","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2594","C6","jup","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2595","C6","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2596","C6","lus","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2597","C6","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2598","C6","zhrap","adjective","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2599","C6","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
